date,secchi,chlorophyll_a,tsi,turbidity,salinity,do,ph
2018-02-28,1.4776116488695854,13.065928820107406,55.69655077434679,107.20849081472556,0.0282819433590319,9.577064870771428,7.350128832475363
2018-03-31,1.4714696759700534,13.158677031515525,55.74289358203719,107.67083193711116,0.04294904218739649,9.577027927908075,7.351808865124009
2018-04-30,1.4655258312285708,13.248433365136286,55.78774146044726,108.11825882974239,0.05714300879549125,9.576992176749991,7.353434703171085
2018-05-31,1.4593838583290388,13.341181576544408,55.834084268137666,108.58059995212798,0.07181010762385584,9.576955233886638,7.355114735819731
2018-06-30,1.4534400135875563,13.430937910165168,55.87893214654773,109.02802684475921,0.0860040742319506,9.576919482728554,7.356740573866807
2018-07-31,1.4472980406880245,13.523686121573288,55.925274954238134,109.4903679671448,0.10067117306031517,9.5768825398652,7.358420606515453
2018-08-31,1.4411560677884925,13.616434332981408,55.971617761928535,109.9527090895304,0.11533827188867976,9.576845597001848,7.360100639164099
2018-09-30,1.43521222304701,13.706190666602168,56.0164656403386,110.40013598216163,0.12953223849677453,9.576809845843764,7.361726477211175
2018-10-31,1.429070250147478,13.79893887801029,56.06280844802901,110.86247710454722,0.14419933732513912,9.57677290298041,7.3634065098598205
2018-11-30,1.4231264054059953,13.88869521163105,56.10765632643908,111.30990399717845,0.15839330393323386,9.576737151822327,7.365032347906896
2018-12-31,1.4169844325064633,13.98144342303917,56.15399913412948,111.77224511956405,0.17306040276159845,9.576700208958973,7.366712380555542
2019-01-31,1.3047054113345522,10.716969598888312,52.71409826487806,138.02678951467743,0.12429463839806876,9.576875807845505,7.067702701641645
2019-02-28,2.190689403510822,14.95682372686426,55.84303729010491,109.30984731229319,0.11280448993535329,9.57742381848727,6.62214111506623
2019-03-31,2.225574130126859,13.362147366989486,54.48960656096819,122.62288427896101,0.0830625519026377,9.577193279930736,5.53616571085585
2019-04-30,1.8424392543778836,14.267006483172134,55.02054309813769,130.08021137414372,0.07443951054957736,9.577408121429514,5.456316955707052
2019-05-31,1.5488061500648787,16.304756915210774,57.022383655595775,116.701599287829,0.0651562417123157,9.577409864979094,7.037786052950265
2019-06-30,1.539690814606047,15.653956406159168,56.48622446659271,120.07902217685992,0.07091562006468469,9.57737521356437,6.821308112274624
2019-07-31,1.5302716346319212,14.98146254680584,55.93219330462288,123.56902582885853,0.07686697769546597,9.577339407102487,6.597614240243129
2019-08-31,1.5208524546577953,14.308968687452515,55.378162142653046,127.05902948085715,0.08281833532624724,9.577303600640606,6.373920368211634
2019-09-30,1.511737119198964,13.658168178400906,54.84200295364999,130.43645236988806,0.08857771367861624,9.577268949225882,6.157442427535993
2019-10-31,1.502317939224838,12.98567431904758,54.28797179168016,133.92645602188668,0.09452907130939751,9.577233142764,5.933748555504497
2019-11-30,1.4932026037660064,12.334873809995974,53.75181260267709,137.3038789109176,0.1002884496617665,9.577198491349275,5.717270614828856
2019-12-31,1.8947874832695135,14.11551031513892,55.400858867461515,108.29233876707606,0.12543301242746457,9.577051642464244,6.909319151448977
2020-01-31,2.3519068420277107,13.858861377757608,54.966722651179325,120.08737452991161,0.12246917022206175,9.577513030619208,6.588271529080882
2020-02-29,2.0099823418485534,13.366494243141444,54.94331761478264,112.29241857912909,0.11404666130297025,9.577074609188418,6.842125672615706
2020-03-31,2.876187113753325,14.519655709567944,55.23331138911567,118.0521457093967,0.09118790135804748,9.577525213985021,6.32254733225086
2020-04-30,1.783232621699929,14.443487070978897,55.890407490032395,117.99769139267154,0.10109021963261063,9.577339153743885,6.494968427376333
2020-05-31,1.635708501285117,18.523023627569515,58.619316297352995,100.21586441734486,0.08613956600757793,9.577525925694328,7.280920446264273
